index,value
402,0
207,1
484,1
204,1
273,1
316,1
495,0
126,1
210,1
445,0
272,1
165,0
403,1
1,0
712,1
178,1
72,0
467,0
512,1
716,0
122,0
187,0
371,0
297,1
311,0
460,1
541,0
186,1
320,1
250,0
461,1
576,1
379,1
222,0
406,1
763,0
699,0
603,1
53,0
544,1
333,0
431,1
143,0
58,0
239,1
266,1
235,1
3,0
464,1
489,0
471,1
34,0
206,1
662,0
510,0
431,1
664,0
316,1
637,0
683,1
345,1
747,0
241,1
36,0
475,0
572,1
163,1
52,0
179,1
213,1
489,1
263,0
628,1
545,1
432,1
34,0
506,0
737,0
168,0
403,1
24,0
484,1
305,0
319,1
718,1
347,1
684,1
464,1
152,1
352,1
521,1
183,1
750,0
659,0
233,1
271,1
40,0
602,1
450,0
181,1
381,1
469,1
300,1
686,0
578,1
335,0
304,0
774,0
227,0
124,0
267,0
288,0
622,0
270,1
153,1
262,1
97,1
346,1
551,1
596,1
461,0
550,1
624,1
261,1
434,1
492,0
737,0
324,1
594,0
426,0
191,0
439,1
178,1
675,0
219,1
407,1
533,0
427,0
488,1
382,0
403,1
369,0
63,0
231,0
168,0
564,0
460,1
628,1
373,1
440,1
351,1
571,1
384,1
212,1
350,1
350,1
30,0
0,0
193,0
240,1
544,1
360,0
187,1
466,1
105,0
554,1
671,0
495,1
530,0
507,0
233,1
361,0
714,1
200,0
548,1
238,1
487,1
240,1
727,0
326,1
660,0
431,1
439,1
342,1
407,1
254,0
535,0
66,0
162,0
320,0
209,1
650,1
783,0
456,1
295,1
462,1
262,1
226,0
489,0
549,1
318,1
460,1
588,0
459,1
659,1
212,1
721,0
283,0
432,1
717,0
192,0
547,1
661,1
462,1
520,1
125,0
490,1
379,1
318,1
502,0
657,1
513,0
316,1
150,0
243,0
421,0
210,1
421,0
122,0
5,0
586,0
679,1
635,1
397,1
683,0
607,0
669,0
514,1
623,1
239,1
495,1
158,1
128,0
413,1
634,0
741,0
379,1
389,0
655,1
656,1
430,0
579,1
141,0
271,1
375,1
255,0
287,1
207,0
457,1
590,0
222,0
191,0
652,0
102,0
318,1
528,0
462,0
267,0
206,0
542,1
150,0
665,1
401,1
403,0
265,1
461,1
374,0
605,1
678,0
743,0
715,1
157,1
113,0
168,0
103,0
517,1
689,1
156,1
447,0
99,0
279,0
112,0
545,1
626,1
770,0
433,1
307,0
410,1
443,0
535,1
461,0
693,0
380,1
130,1
703,0
404,1
362,0
435,1
637,1
39,0
491,1
605,0
690,0
129,1
294,1
93,0
596,1
438,1
458,1
619,0
651,0
541,0
121,0
355,1
251,0
341,0
90,0
154,1
238,1
780,0
624,0
573,1
268,1
232,0
214,1
130,0
571,0
440,0
527,0
228,0
458,0
761,0
231,1
597,0
425,0
156,1
685,0
500,0
661,0
670,0
553,0
652,0
523,0
524,0
541,1
595,1
294,0
158,1
429,1
141,0
462,1
335,0
527,1
131,1
525,0
519,0
380,0
467,0
725,0
541,1
180,1
68,0
421,0
494,1
718,1
157,1
242,1
128,0
153,1
701,0
352,1
685,1
106,0
586,0
381,1
195,0
93,0
423,0
352,1
690,0
235,0
520,1
748,0
495,1
767,0
310,0
497,0
54,0
469,1
595,0
494,1
555,0
98,1
635,0
220,1
332,0
346,1
468,1
570,1
563,0
349,1
72,0
684,1
95,0
206,0
704,0
157,1
173,0
127,1
275,0
418,0
681,1
483,1
320,1
665,0
756,0
516,1
388,0
648,0
663,0
621,0
692,0
84,0
242,1
240,1
740,0
336,0
590,0
11,0
129,1
88,0
221,0
324,1
317,1
608,0
28,0
709,0
292,1
460,1
357,1
124,0
358,0
548,1
755,0
739,0
50,0
244,0
261,0
522,1
671,0
439,0
532,0
523,1
498,0
329,0
522,0
24,0
185,1
543,1
476,0
493,1
296,1
263,1
158,1
537,0
242,1
38,0
519,1
360,1
335,0
515,1
623,0
652,1
367,0
387,0
245,1
373,1
484,0
474,0
500,0
341,0
498,0
594,1
435,1
740,0
728,0
668,0
380,1
288,1
574,1
241,0
573,1
171,0
681,0
687,1
722,0
237,1
618,0
426,1
269,1
71,0
189,1
84,0
494,1
617,0
691,0
493,1
159,1
662,1
463,1
633,0
212,1
714,0
516,1
484,0
241,1
469,1
658,1
576,1
353,1
576,1
692,0
400,0
501,0
261,1
240,1
519,1
75,0
343,1
630,0
325,1
60,0
263,1
558,0
237,1
246,1
355,1
501,1
402,0
381,1
739,0
176,1
101,0
425,0
12,0
164,0
362,0
706,0
603,1
777,0
52,0
494,1
287,0
399,0
599,1
404,1
288,1
135,0
635,1
272,1
116,0
435,1
102,0
625,1
491,1
295,1
7,0
347,1
546,1
680,1
106,0
168,0
323,1
739,1
582,0
439,1
221,0
321,0
220,0
366,0
71,0
195,0
661,0
457,1
715,0
108,0
462,1
218,0
577,1
293,1
742,0
219,0
370,0
570,1
605,1
461,1
251,0
502,0
422,0
159,1
659,1
520,1
130,1
382,1
723,0
457,1
688,0
427,0
182,1
575,1
211,1
129,1
710,1
599,1
214,1
405,1
326,0
263,1
203,1
352,1
620,0
266,0
404,1
100,1
246,1
629,1
396,0
15,0
630,1
351,1
481,0
266,1
398,0
141,0
521,1
654,1
289,0
755,0
741,0
294,1
194,0
691,0
770,0
284,0
526,0
516,1
347,1
123,0
125,0
311,0
603,1
290,1
346,0
663,0
527,0
313,0
32,0
281,0
589,0
587,0
547,1
5,0
185,1
465,1
283,0
228,0
490,0
611,0
685,1
676,0
749,0
179,1
102,1
217,1
667,0
486,1
720,0
764,0
379,1
637,0
467,1
257,0
673,0
377,1
390,0
576,1
182,1
320,1
355,1
500,0
20,0
712,1
122,0
144,0
563,0
266,1
552,1
714,0
547,1
435,1
295,1
492,1
427,1
377,1
304,0
376,1
227,0
630,1
603,1
301,1
205,1
571,1
554,0
157,1
179,0
755,0
301,0
192,1
420,0
343,0
494,1
492,1
3,0
521,1
244,1
484,1
242,1
652,1
358,0
266,1
436,1
170,0
234,1
662,1
90,0
247,1
238,1
585,0
578,1
682,0
606,1
447,0
158,1
438,1
496,0
528,0
321,1
210,1
419,0
29,0
521,0
570,1
342,1
98,0
96,0
768,0
739,0
5,0
522,1
406,1
395,0
201,0
473,1
204,0
351,1
463,0
182,1
711,1
780,0
595,1
27,0
628,1
276,0
488,1
655,0
640,0
104,0
262,1
179,0
157,1
70,0
211,1
455,1
115,0
549,1
240,1
209,1
207,1
438,1
514,1
318,1
655,1
466,1
475,0
83,0
626,1
477,0
463,1
315,1
697,0
578,1
269,1
661,1
428,0
266,1
217,1
101,1
575,1
440,1
638,0
428,0
466,0
747,0
190,1
272,0
745,0
728,0
4,0
364,0
630,1
222,0
273,1
484,1
303,0
734,0
154,1
624,1
571,1
196,0
652,1
416,0
633,0
596,1
451,0
119,0
626,1
171,0
653,1
212,1
594,1
132,0
653,1
183,0
438,1
332,0
418,0
623,0
518,1
634,0
243,1
235,1
298,1
535,0
406,1
489,1
712,0
233,0
462,1
456,0
382,1
219,1
294,0
399,0
573,0
265,1
578,0
178,0
162,1
127,1
410,1
51,0
28,0
411,1
654,1
608,0
340,0
31,0
163,0
179,0
86,0
106,0
464,1
522,0
427,1
247,0
627,1
304,0
643,0
562,0
357,0
410,1
600,1
96,0
485,0
235,1
127,1
9,0
580,0
381,1
602,1
776,0
523,1
68,0
630,1
581,1
317,0
334,0
291,1
240,1
632,1
19,0
406,1
406,1
487,1
253,0
242,1
567,0
6,0
8,0
770,0
501,0
48,0
47,0
24,0
164,0
623,1
28,0
398,1
242,1
342,0
686,1
757,0
120,0
602,1
609,0
444,0
213,1
193,0
553,0
407,1
525,1
122,1
312,0
492,1
72,0
656,1
263,0
371,1
400,1
776,0
191,0
627,1
381,1
714,1
159,1
149,0
332,0
540,0
631,1
190,1
736,0
258,1
345,1
485,0
298,1
376,1
394,0
601,1
249,0
593,0
149,0
684,1
753,0
427,1
313,0
659,0
252,0
374,0
463,1
314,0
154,1
532,0
179,1
399,1
246,0
341,0
103,0
552,1
338,0
463,1
688,1
629,1
709,0
626,1
520,1
350,1
291,1
544,1
623,0
206,1
61,0
580,0
710,0
608,1
468,1
236,0
481,1
332,0
27,0
534,0
183,1
519,1
54,0
579,1
361,0
223,0
730,0
326,1
398,1
518,0
462,0
647,0
638,0
778,0
724,0
214,1
437,1
379,1
212,1
206,0
493,1
465,1
346,0
185,1
545,1
735,0
584,0
68,0
714,1
286,0
600,0
409,1
570,1
205,0
128,1
187,1
593,0
50,0
30,0
326,1
291,1
589,0
460,1
440,1
350,1
572,1
295,1
782,0
663,1
327,1
157,1
278,0
183,1
543,1
681,1
241,1
400,0
653,1
573,1
567,1
687,0
579,0
503,0
189,0
352,1
634,1
165,0
375,1
468,0
222,0
136,0
489,0
472,1
733,0
432,0
456,1
285,0
155,1
526,0
268,1
182,1
481,1
551,1
265,1
407,1
636,1
624,1
279,0
304,0
594,1
576,1
252,0
406,1
780,0
152,1
97,1
365,0
704,0
200,0
205,1
433,1
409,1
364,0
114,0
350,1
184,1
770,0
245,1
208,1
516,1
354,0
636,1
135,0
599,1
147,0
360,0
297,0
548,0
567,0
254,0
660,1
601,1
751,0
239,1
40,0
450,0
450,0
631,1
322,1
227,0
457,1
136,0
216,1
430,1
241,1
479,0
353,1
507,0
728,0
128,1
468,1
270,1
295,1
416,0
264,1
240,1
684,0
460,1
723,0
371,1
600,1
602,0
298,1
321,1
242,0
595,1
80,0
631,1
292,1
74,0
107,0
210,1
41,0
577,1
466,1
142,0
768,0
730,0
433,1
236,1
602,1
609,1
461,1
437,1
686,1
555,1
448,0
742,0
328,0
9,0
522,1
662,0
398,0
207,1
269,1
379,1
263,1
758,0
303,0
716,1
8,0
683,0
437,1
346,0
357,0
517,1
402,1
316,1
294,1
649,1
290,1
440,1
646,0
100,1
175,0
675,0
720,0
694,0
742,0
104,0
456,1
343,1
753,0
346,0
235,1
411,1
579,1
408,1
544,1
291,1
588,0
141,0
184,1
10,0
185,0
346,1
341,0
425,1
607,1
471,1
373,1
59,0
609,0
206,0
605,1
483,0
301,1
407,1
342,0
300,1
637,0
86,0
266,1
740,1
232,1
465,0
323,1
542,0
463,1
486,1
461,1
260,1
523,1
104,0
662,0
300,1
16,0
226,0
190,0
16,0
354,1
72,0
618,0
90,0
285,0
631,1
289,0
186,0
561,0
221,0
514,1
445,0
579,1
428,1
625,0
307,0
15,0
374,1
523,1
166,0
783,0
268,1
261,1
129,0
380,1
216,0
374,1
509,1
79,0
650,0
139,0
575,1
402,1
388,0
215,1
557,0
376,1
209,1
381,1
511,0
95,1
534,0
435,1
764,0
56,0
573,1
636,0
548,1
484,1
8,0
656,1
123,1
120,0
250,0
241,1
465,1
459,0
158,1
146,0
565,0
742,1
518,1
739,0
209,1
731,0
428,1
579,0
619,0
567,1
127,1
351,1
758,0
463,1
725,0
546,1
657,1
129,0
42,0
533,0
412,0
59,0
641,0
76,0
579,1
288,1
234,1
428,1
730,0
414,0
614,0
90,0
389,0
377,0
156,1
413,0
398,1
37,0
718,0
157,1
695,0
543,1
540,1
598,1
462,1
234,1
242,1
462,1
158,1
172,0
675,0
97,0
373,1
433,1
31,0
279,0
551,1
658,1
233,1
759,0
538,1
461,1
591,0
592,0
409,1
548,1
636,1
301,0
210,1
106,0
495,1
372,1
462,1
664,0
127,1
738,0
4,0
430,1
682,1
234,1
421,0
555,0
542,1
190,0
613,0
409,1
71,0
236,1
99,0
544,1
102,0
127,0
669,0
235,1
236,1
759,0
627,1
436,0
682,1
741,1
435,0
332,0
363,0
677,0
410,1
572,1
400,0
55,0
165,0
552,0
712,0
575,1
115,0
214,1
178,0
290,0
656,1
211,0
273,0
377,1
586,0
123,1
182,1
734,0
737,1
708,0
654,1
325,1
699,0
296,1
488,1
461,1
406,1
407,1
210,1
404,1
384,1
473,0
590,0
368,0
655,1
682,0
210,1
147,0
516,0
392,0
209,1
492,1
217,0
292,1
772,0
542,1
510,1
186,0
551,0
182,1
139,0
262,1
251,0
206,1
347,0
334,0
322,1
217,1
431,1
729,0
121,0
75,0
770,0
436,0
209,0
404,1
362,0
600,1
239,0
334,0
216,1
674,0
240,1
223,0
656,1
418,0
600,1
376,0
377,1
459,1
705,0
298,1
380,1
511,0
433,1
743,0
573,1
224,0
536,0
719,0
239,1
324,1
753,0
146,0
354,1
343,1
441,0
556,0
163,0
519,1
511,0
215,0
689,0
428,0
35,0
725,0
457,1
754,0
766,0
445,0
183,0
762,0
623,1
352,0
143,0
486,1
481,0
273,0
368,0
553,0
268,1
184,1
407,1
255,0
381,1
436,1
630,1
571,1
740,0
84,0
268,1
110,0
545,1
271,0
767,0
37,0
624,0
191,0
754,0
712,0
696,0
295,0
458,1
156,1
170,0
747,0
542,0
658,1
367,0
297,1
742,0
207,0
586,0
334,0
115,0
531,0
186,0
57,0
572,1
308,0
441,1
633,1
271,1
34,0
439,0
205,1
273,1
399,1
656,1
666,0
217,1
463,1
137,0
114,0
318,1
662,0
467,1
433,1
532,0
479,0
379,1
395,0
268,1
537,0
541,1
325,1
516,1
371,1
402,1
483,1
764,0
184,1
290,1
54,0
479,0
549,1
295,1
443,0
375,0
607,1
204,0
245,0
547,1
150,1
464,1
188,0
222,0
269,1
488,1
404,1
178,1
53,0
196,0
653,1
60,0
705,0
362,0
463,1
430,1
272,1
502,0
547,1
241,1
207,1
149,1
313,0
27,0
709,0
726,0
747,0
98,0
343,0
487,1
315,0
241,1
434,1
494,1
457,0
459,1
547,1
307,0
308,0
491,1
543,0
331,0
146,0
424,0
679,0
374,1
299,0
428,1
377,1
494,1
317,1
190,0
689,1
631,1
603,1
410,1
712,1
241,1
141,0
270,1
724,0
402,1
554,0
186,1
375,1
93,0
708,0
214,1
352,0
89,0
456,1
491,1
571,1
65,0
531,0
322,1
39,0
345,1
207,1
606,1
124,1
652,1
550,1
34,0
548,1
607,1
492,1
575,1
438,1
276,0
113,0
745,0
42,0
178,1
574,1
719,0
55,0
562,0
470,0
683,1
298,1
684,1
498,1
163,0
424,0
538,1
137,0
631,1
613,0
506,0
389,0
430,1
575,1
99,0
363,0
772,0
179,1
594,0
740,0
466,1
358,0
690,1
249,0
319,1
350,1
102,0
223,0
319,0
157,1
185,0
320,0
541,1
238,1
594,0
269,1
98,0
208,1
652,1
735,0
646,0
707,0
650,0
373,1
735,0
317,1
665,0
735,0
272,0
274,0
540,0
373,1
185,1
516,0
324,1
749,0
208,1
406,1
386,1
332,0
520,1
538,0
277,0
473,0
116,0
434,1
257,1
533,0
125,1
50,0
69,1
472,0
504,0
489,1
289,1
52,0
575,1
580,1
142,0
238,1
585,0
60,0
19,0
429,0
85,0
378,1
717,1
138,0
222,0
487,1
782,0
578,1
581,0
631,1
436,1
460,0
721,0
100,0
412,1
48,0
603,1
321,1
549,1
480,0
181,1
744,0
250,0
687,0
516,1
42,0
16,0
311,0
210,1
259,0
387,1
445,0
528,0
410,1
630,1
406,0
127,1
542,0
512,1
764,0
53,0
26,0
380,1
503,0
687,1
351,1
700,0
518,1
147,1
185,1
208,1
154,1
138,0
98,0
548,1
770,0
701,0
379,1
401,1
127,1
338,0
495,1
406,1
231,1
169,0
9,0
600,0
439,0
554,1
118,0
235,1
381,1
757,0
458,1
631,1
538,0
232,1
402,1
354,1
492,1
344,1
396,0
365,0
260,0
758,0
68,0
65,0
265,1
46,0
487,1
407,1
298,0
654,0
160,0
76,0
638,0
467,1
313,0
488,1
585,0
68,1
570,1
548,1
735,0
282,0
416,0
61,0
558,0
288,1
400,1
782,0
185,1
204,1
772,0
44,0
656,1
202,0
525,0
629,1
624,0
95,1
19,0
605,1
575,1
544,1
491,1
375,1
248,0
138,0
148,0
56,0
349,0
377,1
81,0
483,1
18,0
286,1
291,0
660,1
397,0
386,0
246,0
506,0
36,0
342,0
725,0
75,0
342,0
603,0
407,1
637,1
301,0
715,0
534,0
76,0
455,1
377,0
549,1
373,0
629,1
464,1
482,0
718,1
219,0
95,0
569,0
569,1
273,0
413,0
520,1
211,1
630,1
464,1
491,1
229,1
55,0
383,1
450,0
588,0
306,0
661,1
140,0
435,1
402,1
569,1
208,1
298,1
451,0
767,0
348,1
534,0
458,1
54,0
634,1
338,0
504,0
124,0
548,0
512,0
345,1
559,0
433,1
716,0
405,1
500,1
527,1
68,0
673,0
690,1
372,0
566,0
598,1
323,1
405,1
463,0
366,0
493,1
68,0
210,1
251,0
691,1
291,1
554,1
327,1
413,0
223,0
296,1
488,1
124,0
551,1
440,1
337,0
204,1
507,0
326,0
558,0
356,1
545,1
591,0
16,0
373,1
296,1
661,1
260,0
455,1
483,1
324,1
221,0
298,1
570,1
663,1
180,1
339,0
691,0
573,1
430,1
51,0
488,1
599,1
325,1
540,1
625,0
355,1
602,1
319,1
409,1
544,1
602,1
156,0
187,0
642,0
311,0
31,0
261,1
372,1
20,0
118,0
177,1
353,1
266,1
136,1
474,0
354,1
412,0
266,1
276,0
323,1
398,0
330,0
273,0
455,1
233,0
773,0
274,0
262,1
589,0
41,0
94,1
716,0
455,1
409,1
607,1
192,0
158,0
491,1
761,0
235,1
296,1
211,1
417,0
707,0
316,0
516,1
656,1
485,1
373,1
59,0
523,1
560,0
628,1
647,0
79,0
520,1
379,1
301,1
435,0
282,0
157,1
626,1
13,0
656,1
249,0
236,1
290,1
536,0
630,1
401,1
30,0
356,1
264,1
256,0
175,0
439,1
381,1
458,1
465,1
269,1
367,0
488,1
293,1
745,0
154,1
673,0
153,1
571,1
434,1
199,0
716,1
419,0
491,1
681,1
278,0
605,0
112,0
347,1
321,1
209,1
434,1
119,0
412,1
160,0
625,0
270,1
237,1
376,1
210,1
555,0
491,1
324,0
659,1
96,0
317,1
320,1
459,1
523,1
308,0
28,0
316,1
546,1
259,0
241,1
166,0
157,1
59,0
446,0
110,0
265,1
759,0
470,1
363,0
545,1
397,1
508,0
422,0
629,1
373,1
186,1
240,1
704,0
504,0
189,1
169,0
331,0
734,0
222,0
661,0
267,1
289,1
620,1
722,0
215,1
55,0
352,1
297,0
595,1
321,1
69,0
719,0
287,0
260,0
774,0
76,0
32,0
240,1
458,1
240,1
550,1
514,0
764,0
315,1
577,1
506,0
212,1
489,1
485,0
380,1
485,0
602,1
340,0
322,0
644,0
210,1
323,1
598,1
518,1
589,0
510,1
153,0
156,0
84,0
180,1
324,1
654,1
234,1
131,1
125,0
680,1
720,0
578,0
648,0
25,0
176,1
545,1
662,0
297,1
677,0
196,0
239,0
354,1
655,1
242,0
496,0
463,1
749,0
633,1
93,0
154,1
576,1
664,0
160,1
260,0
708,0
139,0
430,1
58,0
279,0
316,0
760,0
65,0
571,1
506,0
304,0
592,1
259,0
626,1
214,1
320,1
431,1
265,1
488,1
399,1
282,0
241,1
631,1
430,1
514,1
645,0
116,0
344,1
463,1
44,0
368,0
36,0
362,0
266,1
206,1
680,1
225,0
399,0
129,0
586,0
112,0
342,0
683,0
270,1
368,0
598,1
476,0
328,1
550,1
482,0
628,1
740,0
395,0
211,1
416,0
679,1
590,0
213,1
51,0
297,0
178,1
180,1
264,1
293,1
485,1
744,0
318,0
274,1
185,0
235,1
547,1
219,0
361,0
87,0
108,0
316,1
696,0
600,1
134,0
267,1
412,0
462,1
728,0
326,1
303,0
702,0
389,0
417,0
783,0
745,0
734,0
565,0
576,1
385,0
718,1
547,1
737,0
684,0
399,1
639,0
615,0
173,0
463,0
149,0
383,1
519,1
0,0
261,0
94,1
747,0
294,1
652,1
528,0
407,1
599,1
238,0
606,1
352,1
520,1
71,0
516,0
265,1
710,0
354,1
102,0
687,0
291,1
15,0
203,0
211,1
657,1
517,1
448,0
381,1
23,0
217,1
349,1
630,1
467,0
218,0
376,1
187,1
393,0
227,0
318,1
159,1
231,0
381,1
188,1
141,0
343,1
629,0
209,0
743,0
156,1
680,0
1,0
692,0
244,1
569,1
126,1
273,1
651,0
509,0
782,0
291,1
460,1
707,1
251,0
23,0
473,0
582,0
128,1
527,0
328,1
631,0
155,0
232,0
726,0
268,1
233,1
362,0
517,1
217,1
370,1
300,1
519,1
372,0
178,1
114,0
234,1
725,0
579,1
187,1
71,0
324,1
349,1
486,1
91,0
656,1
457,1
517,1
21,0
183,1
408,1
260,1
325,1
294,1
405,0
359,0
343,0
385,1
73,0
192,0
120,0
301,1
235,1
724,0
425,0
231,0
298,1
681,1
291,1
577,1
696,0
455,0
637,0
577,0
372,0
329,1
288,1
385,1
241,1
447,0
50,0
290,1
304,0
85,0
728,0
691,0
550,1
61,0
538,0
627,1
319,1
318,1
589,0
735,0
432,1
185,1
574,1
296,0
288,1
698,0
572,1
518,1
514,1
333,0
295,1
395,0
301,1
562,0
407,1
366,0
229,0
38,0
597,1
108,0
318,1
506,0
638,0
561,0
707,0
401,1
660,1
620,0
698,0
418,0
655,1
144,0
574,1
296,1
276,0
59,0
203,0
366,0
661,1
164,0
642,0
460,1
746,0
290,1
346,0
298,1
468,1
661,0
498,0
573,0
456,1
546,1
309,0
133,1
1,0
325,0
23,0
322,0
513,1
521,1
439,1
375,1
358,0
598,1
766,0
740,0
127,0
185,1
237,1
378,1
483,1
122,0
595,0
149,1
288,1
624,1
464,1
443,0
432,0
331,1
437,1
598,1
254,0
707,0
498,0
18,0
573,1
715,0
475,0
546,0
631,1
243,1
439,1
398,1
208,1
157,1
609,0
444,0
232,0
550,1
4,0
134,0
237,1
122,0
426,0
515,1
88,0
513,1
728,0
171,0
182,1
597,1
392,0
515,1
208,1
745,0
104,0
108,0
603,1
374,1
43,0
376,1
529,0
744,0
506,0
494,0
327,1
8,0
259,0
318,1
541,1
698,0
219,0
569,1
101,0
246,1
49,0
212,1
749,0
282,0
71,1
482,1
672,0
652,1
80,0
420,0
670,0
434,1
205,1
438,1
700,0
84,0
698,0
98,0
210,0
329,1
691,0
408,1
512,1
600,1
569,0
601,1
350,0
565,1
322,0
354,1
268,1
512,1
493,1
432,1
203,0
162,0
624,0
292,1
251,0
213,1
615,0
780,0
370,0
599,1
398,0
520,1
728,0
291,1
223,0
489,1
327,1
436,1
697,0
760,0
410,1
396,0
150,1
191,1
574,1
509,1
261,1
14,0
353,0
602,1
433,1
381,1
461,1
496,1
234,0
332,0
415,0
464,0
74,0
260,1
94,0
291,0
154,1
372,1
778,0
13,0
59,0
313,1
576,1
547,1
162,0
23,0
155,1
117,0
438,1
649,0
516,1
378,0
620,0
671,0
544,1
638,0
632,1
694,0
431,0
226,0
579,1
464,0
698,0
329,1
435,1
266,1
581,1
165,0
608,1
544,1
666,0
679,1
613,0
253,0
381,1
564,1
307,0
548,1
238,1
287,0
226,0
295,1
239,1
575,1
656,1
725,0
720,0
715,0
571,1
427,1
327,1
429,1
360,1
406,1
464,1
312,0
461,1
546,1
313,1
700,0
435,1
262,1
659,1
461,1
482,1
620,0
387,1
425,0
725,0
73,0
430,1
321,1
734,0
465,1
635,0
430,1
235,1
278,0
777,0
725,0
270,1
244,1
408,1
775,0
434,0
657,1
651,0
426,1
483,1
466,1
683,0
92,0
409,1
679,0
576,0
99,0
674,0
289,0
296,1
455,1
615,0
552,0
461,1
555,0
418,0
187,1
428,1
343,1
13,0
598,1
571,1
465,1
345,0
76,0
408,1
776,0
463,1
13,0
569,1
761,0
238,1
682,0
511,1
456,1
489,1
238,1
491,1
431,1
48,0
741,0
365,0
405,0
494,1
272,0
64,0
177,0
523,1
688,0
306,0
288,1
715,0
82,0
265,1
189,1
263,1
70,0
294,1
519,1
351,1
747,0
378,0
102,0
212,1
112,0
378,1
244,1
266,0
350,1
760,0
547,1
440,1
239,0
748,0
51,0
542,0
44,0
373,1
352,1
574,0
405,0
177,1
434,1
78,0
257,0
159,0
313,0
634,1
384,1
439,0
492,1
343,1
355,1
184,1
546,1
781,0
783,0
302,1
122,0
155,1
85,0
431,1
396,0
383,1
554,0
573,1
500,0
230,1
583,0
430,0
574,1
640,0
287,1
335,0
369,1
413,0
131,0
94,0
730,0
656,1
743,0
222,0
466,1
135,0
288,1
160,0
40,0
548,1
709,1
409,1
211,1
184,1
291,1
603,1
692,0
69,0
381,1
235,1
543,0
314,0
138,0
321,1
490,1
559,0
585,0
376,1
410,1
261,0
184,1
260,1
463,1
491,0
463,1
521,0
537,0
414,1
763,0
316,0
429,0
631,1
239,1
349,1
411,1
267,1
623,1
360,0
208,1
408,1
184,1
600,1
374,1
355,1
392,0
567,1
325,1
356,1
647,0
572,1
326,0
177,0
488,1
750,0
313,0
91,0
343,1
525,0
500,1
384,1
21,0
486,1
466,1
688,1
453,0
283,0
312,0
578,1
27,0
767,0
463,1
291,1
381,1
169,0
519,1
275,0
676,0
222,0
686,1
382,0
538,0
305,0
171,0
566,1
268,1
579,1
298,1
455,0
603,1
159,0
126,0
269,1
548,1
287,1
634,0
329,0
441,0
695,0
436,1
680,1
5,0
39,0
43,0
9,0
208,1
625,1
389,0
578,1
217,1
464,1
87,0
461,1
201,0
406,1
660,0
718,0
414,0
657,0
66,0
468,0
530,0
381,1
437,0
714,0
318,1
49,0
675,0
631,1
571,1
376,1
689,0
604,1
637,0
210,0
513,1
488,1
261,1
576,1
650,1
632,1
354,1
689,0
619,0
228,0
292,1
353,1
375,1
405,1
183,0
233,1
545,1
727,0
177,0
312,0
711,0
502,0
230,1
359,0
596,0
497,0
185,1
270,1
103,0
147,0
35,0
89,0
374,1
125,1
554,0
491,0
343,1
240,0
187,1
484,1
202,0
152,1
322,1
153,0
120,0
606,1
602,1
531,0
327,1
30,0
460,1
715,0
460,1
380,1
597,1
556,0
466,1
521,0
721,0
353,1
424,0
506,0
406,1
395,0
102,0
23,0
383,1
248,0
462,1
36,0
211,1
123,0
30,0
28,0
408,1
274,1
63,0
103,0
435,1
606,1
272,0
404,0
383,1
424,0
667,0
130,1
483,1
352,1
119,0
574,1
552,1
257,0
603,1
300,0
724,0
672,0
263,0
721,0
108,0
325,1
520,1
442,1
190,0
177,1
210,1
376,0
88,0
303,0
437,0
213,1
407,1
607,1
115,0
248,0
578,1
102,0
493,1
223,0
525,1
86,0
36,0
489,1
380,1
438,1
681,0
259,1
410,1
296,1
768,0
755,0
578,1
639,0
461,1
328,1
216,1
517,1
115,0
367,0
774,0
61,0
655,0
764,0
440,1
768,0
629,1
660,1
151,1
163,0
612,0
435,1
254,0
184,1
462,1
780,0
410,1
113,0
747,0
229,0
581,0
248,0
469,1
291,1
406,1
146,0
70,0
215,1
277,0
298,1
165,0
134,0
256,0
59,0
633,1
469,0
97,0
354,1
260,1
349,1
744,0
218,0
546,1
266,1
714,1
714,0
111,0
619,0
290,1
354,1
209,1
439,0
655,0
208,1
148,1
121,0
106,0
21,0
216,1
538,0
682,0
145,0
365,0
57,0
610,0
719,0
255,0
286,0
211,1
227,0
687,1
509,0
288,1
400,1
600,1
428,1
355,0
546,1
433,1
525,0
617,0
350,1
442,0
289,1
149,1
355,1
29,0
192,0
198,0
612,0
680,0
102,0
688,0
184,1
489,1
271,1
360,0
604,1
463,1
210,1
205,1
590,0
632,0
415,0
472,1
425,0
49,0
275,0
767,0
722,0
18,0
688,1
265,1
314,1
577,1
663,0
224,0
311,0
137,0
161,0
38,0
204,1
591,0
433,1
324,1
721,0
522,1
209,1
264,0
204,1
476,0
250,0
386,0
378,1
202,0
286,1
370,0
427,1
653,1
779,0
601,1
520,1
199,0
675,0
460,1
213,1
316,0
558,0
206,1
438,1
503,0
376,1
261,1
261,1
17,0
602,1
440,0
377,1
385,1
673,0
737,0
432,1
376,0
68,0
156,1
406,1
190,1
490,1
458,1
158,1
12,0
141,0
264,1
551,1
433,1
657,0
623,0
185,0
613,0
489,1
169,0
665,0
629,1
196,0
518,1
62,0
579,0
683,1
369,0
419,0
733,0
467,1
644,0
314,0
457,1
503,0
435,1
232,1
320,1
568,1
655,0
63,0
653,1
352,1
214,1
227,0
603,1
648,0
127,0
526,0
728,0
495,1
364,0
64,0
548,1
758,0
299,1
520,1
355,1
240,1
183,1
534,0
357,0
601,1
